,date,stock_symbol,Previous Close,Market Cap (intraday)_current,Intrinsic Market Cap(Mils),Market Cap Per Share,Intrinsic Market Cap Per Share,Enterprise Value_current,Intrinsic Enterprise Value(Mils),Enterprise Value Per Share,Intrinsic Enterprise Value Per Share,Undervalued or Overvalued,Fair Value,recommendationMean,recommendationKey,numberOfAnalystOpinions,currentPrice_divide_targetLowPrice,currentPrice_divide_targetMedianPrice,currentPrice_divide_targetHighPrice,RSI-4,RSI-3,RSI-2,RSI-1,RSI-now,MACD-4,MACD-3,MACD-2,MACD-1,MACD-now,MACD9-4,MACD9-3,MACD9-2,MACD9-1,MACD9-now,MACDhist-4,MACDhist-3,MACDhist-2,MACDhist-1,MACDhist-now,Annualized_return_past10years,Annualized_return_past5years,Annualized_return_since_incep,Annualized_std_since_incep,Annualized_std_since_past10years,Annualized_std_since_past5years
10,10/04/2020,AMZN,"2,043.00",1.00T,254373.9705259411,2008.0321285140562,510.7911054737773,1.01T,199353.9705259411,2028.1124497991968,400.3091777629339,Near Fair Value,20.0,1.7,buy,45,1.234227027027027,0.9513833333333334,0.8189813486370159,63.639688450271734,63.639688450271734,63.639688450271734,73.820613228774,79.44553782708275,36.34707946023536,38.847689368864394,40.364147965438406,51.15232324235035,68.15157939101573,20.456589006830377,24.134809079237183,27.38067685647743,32.13500613365201,39.33832078512476,15.890490453404986,14.712880289627211,12.983471108960977,19.017317108698336,28.813258605890972,32.0005000000068,43.47541515219999,21.28229392750327,51.16824676672667,31.52129856110319,30.186587694480288
11,10/04/2020,PSX,63.70,,0.0,,,,0.0,,,Undervalued,17.0,1.8,buy,17,0.9693650793650793,0.7829487179487179,0.45237037037037037,58.784181744675784,58.784181744675784,58.784181744675784,58.85152219383026,57.60978662552057,0.46362670714425036,0.8016532215840471,1.0573531605715374,1.2488291451278712,1.345525951887069,-1.6276557837774925,-1.1417939827051846,-0.7019645540498403,-0.3118058142142979,0.019660539005975475,2.091282490921743,1.9434472042892317,1.7593177146213776,1.5606349593421691,1.3258654128810936,,-1.7129491601038938,10.599134223451134,29.860589014048976,29.860589014048976,30.1191548318733
12,10/04/2020,KMX,63.22,10.84B,4657.8864439497875,66.47044395388767,28.561972307761756,26.64B,4599.676443949787,163.35540838852097,28.205030929297198,Undervalued,16.0,1.7,buy,11,1.2149056603773585,0.7575294117647059,0.6439,59.58678783158053,59.58678783158053,59.58678783158053,52.539382773211926,55.16065215261589,-1.3650338481713362,-0.6177009970809024,-0.02514447845357637,0.1282846398835389,0.389822728154698,-4.1058396633118255,-3.408211930065641,-2.731598439743228,-2.159621823817875,-1.6497329134233603,2.7408058151404893,2.7905109329847386,2.7064539612896517,2.2879064637014137,2.0395556415780582,9.839621013872947,-1.8273661530965324,21.841671812375484,45.33800642404944,33.37990278546112,34.40144873845539
13,10/04/2020,V,174.94,,0.0,,,,0.0,,,Near Fair Value,14.0,1.7,buy,33,1.0271764705882354,0.8954871794871795,0.7462393162393163,56.804611456863306,56.804611456863306,56.804611456863306,52.32631144569605,56.72719482921165,0.5821212842075738,1.198811628318765,1.6683119078552409,1.6422131307643895,2.05216750049928,-2.5606317812587593,-1.8087430993432543,-1.1133320979035553,-0.5622230521699664,-0.039344941636117126,3.142753065466333,3.0075547276620194,2.781644005758796,2.204436182934356,2.0915124421353974,23.135160533772357,22.868405389951874,24.017687846583847,30.64753106057243,25.77384001580204,25.504671957542918
14,10/04/2020,TFX,321.58,,0.0,,,,0.0,,,Near Fair Value,13.0,1.8,buy,11,1.203381818181818,0.9066575342465754,0.7354,60.08261781792479,60.08261781792479,60.08261781792479,57.561223395743696,61.380180024280556,5.31293584836277,6.437904393559506,7.245923574057656,7.435842606367601,8.288846490868309,-1.7992061658698084,-0.15178405398394546,1.327757471624375,2.5493744985730205,3.697268897032078,7.112142014232578,6.589688447543452,5.918166102433281,4.88646810779458,4.591577593836231,19.316389998736703,23.28466716657349,13.49962003142302,26.78089560927743,24.157366551433206,27.805230489058562
15,10/04/2020,MA,270.95,,0.0,,,,0.0,,,Near Fair Value,12.0,1.7,buy,35,1.1280000000000001,0.9024000000000001,0.7124210526315791,57.12757610582098,57.12757610582098,57.12757610582098,53.61165613367493,57.07630115065825,1.4485751937779412,2.470371820214524,3.2427723472492858,3.3275559812822166,3.9447789882165125,-4.149840485070946,-2.825798024013852,-1.6120839497612245,-0.6241559635525363,0.2896310268012735,5.5984156788488875,5.296169844228376,4.85485629701051,3.951711944834753,3.655147961415239,27.082735256338285,26.329027768466684,34.69686659991649,34.84827291662629,27.706075321460688,27.273156799271785
16,10/04/2020,UNH,267.83,235.28B,169998.60496651492,248.34021173515163,179.43509670207717,261.72B,155748.60496651492,276.2478757876738,164.39409016847503,Near Fair Value,9.0,1.8,buy,24,1.1040816326530611,0.8387596899224806,0.7817919075144508,58.03265446360376,58.03265446360376,58.03265446360376,57.6398259839417,60.856864845151506,2.4184927283689603,3.4116716513428287,4.150923837133263,4.633347357770958,5.516119661885767,-2.332032473266965,-1.1832916483450062,-0.11644855124935238,0.8335106305547098,1.7700324368209213,4.750525201635925,4.594963299687835,4.267372388382615,3.7998367272162485,3.746087225064846,26.2107920347211,19.780649926302218,19.96942035682949,31.81357212561231,25.852787418365974,27.93363698617845
17,10/04/2020,TJX,49.11,55.91B,45451.276153806924,46.59166666666667,37.87606346150577,64.16B,42231.276153806924,53.46666666666667,35.192730128172435,Near Fair Value,7.0,1.8,buy,26,1.1159999999999999,0.837,0.6696,55.27585997341243,55.27585997341243,55.27585997341243,52.26103805113377,58.30682600635442,-0.5037010264384065,-0.25475610834235596,-0.05681059008086464,0.022341147475351875,0.2731598461592881,-1.615106442044559,-1.3430363753041186,-1.0857912182594678,-0.8641647451125039,-0.6366998268581455,1.1114054156061526,1.0882802669617626,1.0289806281786031,0.8865058925878557,0.9098596730174336,17.52323356733769,10.661092948117702,17.205971900708473,29.078706296569514,23.894900014480708,26.177557117792684
18,10/04/2020,MPC,24.31,14.63B,15640.738733342292,22.50769230769231,24.062674974372758,44.42B,14110.738733342292,68.33846153846154,21.708828820526605,Undervalued,7.0,1.8,buy,14,0.8483870967741935,0.526,0.2922222222222222,52.70542921582209,52.70542921582209,52.70542921582209,51.55197253584472,54.982511520992965,-1.430124297189348,-1.1259977795915646,-0.874890134412766,-0.6921147413591484,-0.46364838222757854,-2.750666269975806,-2.425732571898958,-2.11556408440172,-1.8308742157932056,-1.5574290490800802,1.320541972786458,1.2997347923073934,1.2406739499889539,1.1387594744340572,1.0937806668525016,,-9.056911113004041,6.283137118643722,39.54600816522497,39.54600816522497,42.0760921468306
19,10/04/2020,VLO,51.60,,0.0,,,,0.0,,,Near Fair Value,5.0,1.8,buy,17,0.9798076923076924,0.717605633802817,0.4469298245614035,55.598802077725225,55.598802077725225,55.598802077725225,54.66156418813902,57.09556805753788,-0.6170823885855796,-0.26417234270056156,0.015334643023606986,0.2022380119753251,0.4460826684249497,-2.534768324994745,-2.0806491285359083,-1.6614523742240055,-1.2887142969841394,-0.9417549039023216,1.9176859364091654,1.8164767858353468,1.6767870172476125,1.4909523089594645,1.3878375723272713,14.312009451018648,1.1522687582027569,12.52908238504511,40.38708869797882,36.40378204746031,35.86008480153793
20,10/04/2020,ABT,84.95,144.48B,84403.85817870131,82.0909090909091,47.95673760153483,159.23B,80263.85817870131,90.4715909090909,45.604464874262106,Near Fair Value,4.0,1.8,buy,15,1.1283544303797468,0.958494623655914,0.8489523809523809,63.83101302621535,63.831013026215345,63.831013026215345,63.25526513092993,69.03463661498577,2.087598946700254,2.2954686532743693,2.4321703475614953,2.4964628961048447,2.808380272928204,0.7774528589841018,1.0810560178421553,1.3512788837860232,1.5803156862497876,1.8259286035854712,1.3101460877161522,1.214412635432214,1.080891463775472,0.9161472098550572,0.982451669342733,16.221005644965757,16.352783159371633,11.369447266794008,23.7995754605997,20.965351070045802,24.58305233026587
21,10/04/2020,PYPL,105.06,117.62B,31554.772870188637,100.52991452991454,26.96989134204157,111.83B,20794.772870188637,95.58119658119658,17.773310145460375,Overvalued,4.0,1.7,buy,40,1.13180412371134,0.87828,0.7222697368421053,58.93184282195282,58.93184282195283,58.93184282195283,59.10640910554432,63.631171435420555,0.6590906380157691,1.1069301342559754,1.4451869460196178,1.7049016908940473,2.1924855885490047,-1.4322489478484663,-0.9244131314275781,-0.45049311593813895,-0.019414154571701703,0.42296579405243956,2.0913395858642354,2.0313432656835535,1.8956800619577567,1.724315845465749,1.769519794496565,,,23.436032013527928,32.50297952960215,32.50297952960215,32.50297952960215
22,10/04/2020,LHX,185.20,,0.0,,,,0.0,,,Near Fair Value,3.0,1.8,buy,15,0.9292452830188679,0.788,0.6793103448275862,57.58587605709248,57.58587605709248,57.585876057092484,54.900875539164126,61.665261188675665,1.3893294558314153,1.8942046119663871,2.2681756931323207,2.3382877858619224,3.05899341081124,-0.8243262724902203,-0.28062009559889883,0.22913906214734509,0.6509688068902606,1.1325737276744565,2.2136557283216356,2.174824707565286,2.0390366309849757,1.6873189789716618,1.9264196831367837,17.529454345069983,22.5428937106944,16.213464218230822,32.16901942459656,25.572222013254017,26.097241269472576
23,10/04/2020,TSN,58.41,20.94B,13307.208028106239,70.97583296613904,45.104592848545025,32.16B,12809.208028106239,109.00586381045994,43.4166289126741,Near Fair Value,-0.0,1.8,buy,11,1.0773684210526315,0.697840909090909,0.608019801980198,57.10586934625926,57.105869346259254,57.10586934625926,60.059563274119625,57.4156242540099,-0.34110991665394863,-0.059397987974108446,0.1619933862106535,0.4325194669968866,0.5781166018921198,-1.2628733580636018,-1.022178284045703,-0.7853439499944317,-0.541771266596168,-0.31779369289851045,0.9217634414096532,0.9627802960715945,0.9473373362050852,0.9742907335930546,0.8959102947906302,13.363689029741167,11.194452976509407,10.41957661513222,35.654516288409795,28.837507942410966,29.856803187405866
24,10/04/2020,SNPS,138.85,20.36B,7547.675542189309,135.5255275244625,50.24080105298082,20.52B,6847.315542189309,136.59056113958596,45.57888266118158,Overvalued,-0.0,1.8,buy,13,1.0167586206896553,0.8424571428571429,0.7371500000000001,59.13396716211331,59.13396716211331,59.13396716211331,62.98414602950865,69.3739630143813,2.191522217156802,2.433689439895886,2.5956872418721275,2.976218998498865,3.822775571371693,0.13501098415983054,0.5947466753070417,0.994934788620059,1.3911916305958203,1.877508418750995,2.0565112329969715,1.8389427645888445,1.6007524532520685,1.5850273679030449,1.9452671526206982,20.37464133021951,25.969077586476864,10.225880042806867,33.28247974950779,22.501567332893853,25.265719337389477
25,10/04/2020,MSI,147.77,,0.0,,,,0.0,,,Near Fair Value,-2.0,1.8,buy,10,1.1816705336426911,0.8806340057636887,0.6790666666666666,58.93499007509076,58.93499007509076,58.93499007509076,51.8220600027476,57.2898380910513,-1.3351178809447788,-0.30479805560236173,0.5059060589035482,0.6048234584861802,1.197937393105235,-5.2169331886009545,-4.234506162001236,-3.2864237178202793,-2.5081742825589872,-1.766951947426143,3.8818153076561757,3.9297081063988744,3.7923297767238275,3.1129977410451675,2.964889340531378,13.50500241983006,22.698797528923386,-0.9553597884357834,41.2310804043146,26.953070721403808,25.455159713241223
26,10/04/2020,TMO,307.15,,0.0,,,,0.0,,,Overvalued,-7.0,1.7,buy,16,1.2552692307692308,0.9815639097744361,0.8477142857142858,61.82723179955166,61.827231799551654,61.827231799551654,60.40668263065464,65.04599064547159,4.351788148467733,5.603602651716926,6.520510280738733,7.0002469099638915,8.177815529328768,-1.0399031619624957,0.2887980007733888,1.5351404567664577,2.6281617474059447,3.7380925037905097,5.391691310430229,5.314804650943538,4.985369823972276,4.372085162557947,4.4397230255382585,20.35088450026894,20.245520930533,16.16629396181468,28.312836916039377,24.14480994253137,24.060439844010148
27,10/04/2020,MSFT,165.13,,0.0,,,,0.0,,,Overvalued,-7.0,1.7,buy,31,1.306015037593985,0.9142105263157894,0.8271428571428571,58.83379338638603,58.83379338638603,58.83379338638603,59.2002191639587,66.34191612454615,2.829963545812035,3.066620150795842,3.217087631614561,3.3278289612404706,4.030001467799309,0.8342684934988274,1.2807388249582305,1.6680085862894967,1.9999726612796915,2.4059784225836154,1.9956950523132075,1.7858813258376114,1.5490790453250642,1.327856299960779,1.6240230452156936,21.792897027085868,35.86088357217636,10.06432049129058,30.44162611682108,25.170495597395217,27.471297735940002
28,10/04/2020,ARE,147.44,17.45B,6499.249186196437,138.28354069260638,51.50367847053203,24.50B,6309.569186196437,194.15167604406054,50.00054827004071,Overvalued,-9.0,1.8,buy,9,1.1950769230769231,0.9138823529411766,0.8176842105263159,65.38684262055126,65.38684262055126,65.38684262055126,53.57283156681129,59.598502101661495,1.8812127271650922,2.9477380974559537,3.7497424405903246,3.5017430804752223,3.9065100424309094,-1.5451387412043776,-0.6465633734723114,0.2326977893402158,0.8865068475672171,1.4905074865399557,3.42635146836947,3.594301470928265,3.517044651250109,2.615236232908005,2.4160025558909535,11.776939812219101,14.228012406126812,12.093608960427327,31.100898113727624,23.95108121809839,24.209800796621714
29,10/04/2020,MDLZ,51.79,74.06B,32077.77618548319,51.79020979020979,22.432011318519717,91.60B,30767.77618548319,64.05594405594405,21.5159274024358,Overvalued,-12.0,1.8,buy,19,1.1124489795918366,0.9085,0.8016176470588235,58.04260373262845,58.04260373262845,58.04260373262845,56.4026701920515,64.74883394878158,0.638887491042162,0.7054638326717964,0.7495853102144281,0.7500840711356958,0.940559350249103,0.025564260783578638,0.16154417516122221,0.27915240217186343,0.37333873596462996,0.4867828588215246,0.6133232302585834,0.5439196575105741,0.47043290804256466,0.3767453351710658,0.45377649142757837,12.989106089624979,10.187977244442802,8.000741227673625,21.92737249011008,20.83391183180723,23.81229763146454
30,10/04/2020,J,80.94,10.89B,18155.557609335585,81.72607879924954,136.25183946968545,11.89B,16975.55760933559,89.23076923076923,127.39630476049223,Overvalued,-16.0,1.6,buy,13,0.9624705882352942,0.7437272727272728,0.7052586206896552,52.00397604455108,52.00397604455108,52.00397604455108,48.71393394808086,52.99811972824888,-0.19011089143529603,-0.07069424598525131,0.02367143630166879,-0.020727774855899384,0.10267145030391589,-1.3228673451771258,-1.072432725338751,-0.853211893010667,-0.6867150693797135,-0.5288377654429876,1.1327564537418298,1.0017384793534996,0.8768833293123358,0.6659872945238141,0.6315092157469034,6.0430406939000925,12.184607352985566,12.676729381141927,36.75659644484135,28.77931582299642,28.605064170929484
31,10/04/2020,EQIX,664.26,53.28B,22983.060210038468,624.765478424015,269.50117507080756,64.69B,21113.060210038468,758.5600375234521,247.5734077162109,Overvalued,-17.0,1.7,buy,20,1.294906015037594,1.0168118081180813,0.9436849315068493,64.34709210136384,64.34709210136384,64.34709210136384,56.40704242175531,61.814026999737045,23.371893829823307,25.319752436755834,26.557308297608984,24.85103658405967,25.759786249124318,13.69375644521053,16.018955643519593,18.126626174337474,19.471508256281915,20.7291638548504,9.678137384612777,9.300796793236241,8.43068212327151,5.379528327777756,5.030622394273919,23.650782823842455,27.50634612242031,23.466366186007903,909.8559034179469,30.012825819686153,26.105523267411908
32,10/04/2020,AIZ,106.72,6.22B,56766.77525035236,104.11784399062604,950.2305867149709,6.36B,54466.77525035236,106.46133244057583,911.7304193229387,Overvalued,-17.0,1.7,buy,3,0.82206106870229,0.6947741935483871,0.6815822784810126,60.825630833721405,60.825630833721405,60.825630833721405,54.00507937171355,52.543390455112636,0.501033410655964,1.0405095615986397,1.4513184028033095,1.45190859573799,1.365625600507471,-1.5226657918204727,-1.0100307211366504,-0.5177608963486584,-0.12382699793132873,0.1740635217564312,2.0236992024764366,2.05054028273529,1.9690792991519679,1.5757355936693187,1.1915620787510397,14.439987757967177,14.569736626509645,11.464743273352251,33.05298234211391,25.339399692674757,26.90033633776753
33,10/04/2020,COP,35.68,,0.0,,,,0.0,,,Overvalued,-17.0,1.8,buy,24,1.136,0.7925581395348836,0.45439999999999997,54.07942881458785,54.07942881458785,54.07942881458785,52.44761853268335,51.5899070518442,-0.21590572950923814,-0.06819420371352436,0.048311341610336456,0.10473806411068409,0.13020358100855134,-1.3154053945918163,-1.0659631564161578,-0.843108256810859,-0.6535389926265504,-0.49679047789953007,1.0994996650825781,0.9977689527026334,0.8914195984211954,0.7582770567372344,0.6269940589080814,1.125242857017561,-10.473663640346675,6.344526389243854,32.01805872878632,31.967327469334755,39.463059694316044
34,10/04/2020,GPN,149.29,42.34B,40478.09534219221,141.07220204578016,134.8685414393503,50.34B,38798.09534219221,167.72731816212973,129.2709670549169,Overvalued,-18.0,1.8,buy,28,0.9951700680272109,0.8127222222222221,0.6225106382978723,53.55858453763204,53.55858453763204,53.55858453763204,47.87257093863351,49.91596016612761,-3.072570996724693,-2.1567173855021053,-1.4145902839971995,-1.4049512126301522,-1.1715878238083235,-6.5490804235209295,-5.670607815917165,-4.819404309533173,-4.136513690152569,-3.54352851688372,3.4765094267962366,3.51389043041506,3.4048140255359733,2.7315624775224165,2.3719406930753966,20.506007986447173,24.12374742152965,21.2134734032807,32.7725318004457,28.6050310203716,31.666168597071067
